Objects
100
,,Global Angle drone1:drone1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
17293,0,-0.036253,-0.032659,-3.578084,-789.863770,-487.181549,67.595924
17294,0,-0.033023,-0.020304,-3.579154,-788.905151,-487.244904,67.581001
17295,0,-0.035088,-0.031073,-3.578058,-787.745789,-487.348145,67.637939
17296,0,-0.037361,-0.029276,-3.577967,-786.620300,-487.393768,67.682236
17297,0,-0.034551,-0.018864,-3.579190,-785.606812,-487.475647,67.689873
17298,0,-0.036342,-0.024153,-3.579540,-784.558533,-487.664429,67.659805
17299,0,-0.035333,-0.023287,-3.578496,-783.514465,-487.816101,67.612793
17300,0,-0.033864,-0.017425,-3.577862,-782.401306,-487.928772,67.615669
17301,0,-0.034862,-0.024088,-3.579463,-781.240051,-488.045380,67.620094
17302,0,-0.030687,-0.016487,-3.579680,-780.197937,-488.135223,67.644753
17303,0,-0.031848,-0.014183,-3.579830,-779.007568,-488.294464,67.698875
17304,0,-0.029613,-0.013927,-3.578357,-777.766602,-488.453644,67.680176
17305,0,-0.030160,-0.011729,-3.579616,-776.654785,-488.628448,67.637207
17306,0,-0.026848,-0.002252,-3.580528,-775.394775,-488.814850,67.616020
17307,0,-0.030387,-0.017690,-3.579385,-774.136353,-488.982941,67.589386
17308,0,-0.025530,-0.008129,-3.578917,-772.925964,-489.149475,67.539215
17309,0,-0.029092,-0.011368,-3.581007,-771.646912,-489.339874,67.544426
17310,0,-0.028465,-0.016539,-3.579157,-770.241272,-489.480652,67.597893
17311,0,-0.028555,-0.004537,-3.580362,-768.969177,-489.733734,67.610794
17312,0,-0.027805,-0.008461,-3.580320,-767.584595,-489.957336,67.599030
17313,0,-0.026978,-0.005483,-3.580850,-766.252625,-490.188904,67.544472
17314,0,-0.025267,-0.005062,-3.580839,-764.854980,-490.393799,67.576820
17315,0,-0.027056,-0.018089,-3.579658,-763.503601,-490.672272,67.538368
17316,0,-0.029604,-0.011287,-3.580929,-762.099670,-490.856781,67.692307
17317,0,-0.027067,-0.009724,-3.580883,-760.586365,-491.105316,67.774704
17318,0,-0.028695,-0.014279,-3.581479,-759.189819,-491.364563,67.815094
17319,0,-0.026325,-0.000144,-3.582113,-757.759521,-491.679718,67.925446
17320,0,-0.030772,-0.020421,-3.580485,-756.179382,-492.009216,68.115822
17321,0,-0.030037,-0.008375,-3.581836,-754.845642,-492.269958,68.350510
17322,0,-0.025497,-0.007075,-3.582084,-753.184998,-492.571198,68.572723
17323,0,-0.029302,-0.019454,-3.582364,-751.709717,-492.863678,68.739685
17324,0,-0.026480,-0.005776,-3.582808,-750.162109,-493.144745,69.015648
17325,0,-0.030495,-0.031231,-3.580751,-748.511047,-493.538055,69.255409
17326,0,-0.028522,-0.012984,-3.581689,-746.974976,-493.785858,69.565399
17327,0,-0.027445,-0.015617,-3.581583,-745.306519,-494.167267,69.784485
17328,0,-0.031076,-0.019013,-3.582812,-743.663269,-494.447388,70.068405
17329,0,-0.028168,-0.011780,-3.581857,-741.933960,-494.815125,70.401657
17330,0,-0.027291,-0.021498,-3.581302,-740.250305,-495.173401,70.578682
17331,0,-0.029506,-0.013882,-3.581955,-738.677002,-495.467224,70.942558
17332,0,-0.030482,-0.028015,-3.581952,-736.906433,-495.872253,71.184807
17333,0,-0.027335,-0.025151,-3.581361,-735.285583,-496.154907,71.455063
17334,0,-0.026527,-0.020826,-3.581618,-733.490479,-496.529114,71.725677
17335,0,-0.026454,-0.031341,-3.581996,-731.787354,-496.853546,71.928848
17336,0,-0.024846,-0.019848,-3.582752,-730.120972,-497.205444,72.309875
17337,0,-0.023085,-0.025590,-3.581351,-728.269104,-497.671936,72.511848
17338,0,-0.025976,-0.025737,-3.581075,-726.619568,-498.054688,72.779228
17339,0,-0.023532,-0.022443,-3.582665,-724.762146,-498.405853,72.985382
17340,0,-0.026548,-0.033793,-3.582672,-722.964111,-498.752594,73.274216
17341,0,-0.020594,-0.027628,-3.582448,-721.214600,-499.191589,73.381126
17342,0,-0.019724,-0.022187,-3.581245,-719.397644,-499.635742,73.548233
17343,0,-0.023769,-0.036063,-3.582771,-717.619873,-500.000610,73.670891
17344,0,-0.017369,-0.013767,-3.583155,-715.731934,-500.291351,73.923805
17345,0,-0.020066,-0.032521,-3.582248,-713.870728,-500.789520,73.909897
17346,0,-0.019109,-0.024721,-3.582337,-712.114868,-501.171112,73.977776
17347,0,-0.018820,-0.023006,-3.583860,-710.091309,-501.567352,74.069946
17348,0,-0.022484,-0.033321,-3.583785,-708.249451,-501.991394,74.123352
17349,0,-0.017135,-0.019635,-3.582578,-706.317688,-502.398621,74.118057
17350,0,-0.018594,-0.021696,-3.583531,-704.415100,-502.886536,74.020737
17351,0,-0.023641,-0.034373,-3.583328,-702.454041,-503.245239,74.012375
17352,0,-0.018218,-0.019510,-3.582520,-700.572632,-503.693878,73.899254
17353,0,-0.023031,-0.042452,-3.581882,-698.536560,-504.172668,73.786407
17354,0,-0.018312,-0.021488,-3.582755,-696.611633,-504.544739,73.636360
17355,0,-0.022706,-0.023602,-3.583536,-694.622498,-505.044281,73.446121
17356,0,-0.026606,-0.024798,-3.582724,-692.590942,-505.570587,73.323982
17357,0,-0.025848,-0.015785,-3.583826,-690.565735,-506.045044,73.057945
17358,0,-0.026717,-0.006770,-3.583166,-688.433777,-506.493622,72.863228
17359,0,-0.035428,-0.022424,-3.582713,-686.334412,-507.000793,72.592995
17360,0,-0.034392,-0.006140,-3.582300,-684.262024,-507.590698,72.297043
17361,0,-0.043248,-0.011689,-3.583738,-682.092529,-508.109985,72.036278
17362,0,-0.047723,-0.006363,-3.582685,-679.918884,-508.616760,71.792656
17363,0,-0.052524,0.003326,-3.584312,-677.758484,-509.263397,71.520363
17364,0,-0.055919,0.001187,-3.582634,-675.475769,-509.783020,71.182053
17365,0,-0.058657,0.002362,-3.583407,-673.247925,-510.385986,70.876114
17366,0,-0.065050,0.003971,-3.583098,-670.946411,-510.975372,70.532684
17367,0,-0.071884,-0.003124,-3.583124,-668.674438,-511.516083,70.245773
17368,0,-0.055407,0.018181,-3.583440,-666.704956,-512.125244,70.091240
17369,0,-0.054277,0.007847,-3.583346,-664.630798,-512.774658,70.008789
17370,0,-0.066971,0.007521,-3.583167,-662.230469,-513.396545,70.074402
17371,0,-0.074191,0.004459,-3.580511,-659.758362,-514.033203,70.054855
17372,0,-0.065666,0.019819,-3.582325,-657.611816,-514.506042,70.154701
17373,0,-0.067421,-0.005296,-3.583172,-655.376709,-515.070068,70.209412
17374,0,-0.070990,0.003596,-3.582333,-652.933105,-515.757629,70.272308
17375,0,-0.078871,0.000119,-3.581972,-650.321777,-516.341614,70.365715
17376,0,-0.079401,0.000217,-3.580829,-648.002014,-516.970093,70.567802
17377,0,-0.079860,-0.012759,-3.580980,-645.666504,-517.578735,70.659195
17378,0,-0.078090,0.005598,-3.582369,-643.081787,-518.232361,70.724960
17379,0,-0.087922,-0.009597,-3.580175,-640.377930,-518.997986,70.872208
17380,0,-0.090497,-0.008172,-3.580432,-637.950073,-519.637878,70.930519
17381,0,-0.085726,0.003867,-3.580573,-635.383789,-520.452759,70.944191
17382,0,-0.089994,-0.007222,-3.580214,-632.723816,-521.213196,70.985291
17383,0,-0.087634,0.006099,-3.579607,-630.180481,-522.107483,70.953232
17384,0,-0.088190,0.003495,-3.580814,-627.454102,-522.836121,71.061958
17385,0,-0.092714,-0.004973,-3.580163,-624.788452,-523.801270,71.081078
17386,0,-0.093758,0.003016,-3.579900,-621.978699,-524.565918,71.101387
17387,0,-0.090999,0.009081,-3.580902,-619.227783,-525.493774,71.091118
17388,0,-0.090552,0.005083,-3.579944,-616.383423,-526.312805,71.129318
17389,0,-0.087781,0.015261,-3.579220,-613.604736,-527.314819,71.111275
17390,0,-0.091831,0.012848,-3.580556,-610.722534,-528.282043,71.172546
17391,0,-0.093164,0.006781,-3.578466,-607.806458,-529.267334,71.191071
17392,0,-0.094760,0.014404,-3.580067,-604.834351,-530.208984,71.243988
17393,0,-0.092699,0.011359,-3.579218,-601.937012,-531.222778,71.254807
17394,0,-0.093556,0.006839,-3.577294,-598.874268,-532.299255,71.238159
17395,0,-0.092033,0.013621,-3.579092,-595.952881,-533.263794,71.273254
17396,0,-0.091541,0.012684,-3.578574,-592.903931,-534.411743,71.247551
17397,0,-0.092028,0.013422,-3.577504,-589.742188,-535.538147,71.260857
17398,0,-0.091156,0.016864,-3.578174,-586.716797,-536.609802,71.284546
17399,0,-0.090633,0.021745,-3.577393,-583.531982,-537.840698,71.272293
17400,0,-0.088347,0.017716,-3.575392,-580.422729,-539.074829,71.254448
17401,0,-0.087042,0.024534,-3.577081,-577.281799,-540.202698,71.233673
17402,0,-0.085428,0.030511,-3.576166,-574.134705,-541.415894,71.249184
17403,0,-0.083726,0.024187,-3.574586,-570.911987,-542.763489,71.219643
17404,0,-0.085652,0.034871,-3.575869,-567.675964,-543.970459,71.226212
17405,0,-0.084854,0.030389,-3.575215,-564.488098,-545.292908,71.241180
17406,0,-0.085774,0.030957,-3.574975,-561.162354,-546.629395,71.287712
17407,0,-0.086266,0.030377,-3.573826,-557.945312,-548.038330,71.298409
17408,0,-0.088543,0.033404,-3.574017,-554.578247,-549.376892,71.371628
17409,0,-0.093065,0.029796,-3.574102,-551.218933,-550.786865,71.495987
17410,0,-0.095261,0.036745,-3.573524,-547.813904,-552.176331,71.697594
17411,0,-0.098753,0.038117,-3.572059,-544.427246,-553.641052,71.866684
17412,0,-0.101213,0.045495,-3.571658,-540.929016,-555.113770,72.098373
17413,0,-0.108516,0.038864,-3.570645,-537.507141,-556.731934,72.271187
17414,0,-0.114176,0.042198,-3.570606,-533.941406,-558.199768,72.547852
17415,0,-0.118759,0.042511,-3.569699,-530.359070,-559.691956,72.748802
17416,0,-0.123096,0.045459,-3.569944,-526.706116,-561.198792,72.986366
17417,0,-0.129450,0.043527,-3.569265,-523.035400,-562.772705,73.218773
17418,0,-0.130988,0.048695,-3.568447,-519.347107,-564.299316,73.427223
17419,0,-0.134270,0.041396,-3.566592,-515.628906,-565.920288,73.603500
17420,0,-0.139228,0.036342,-3.566267,-511.811371,-567.466248,73.776688
17421,0,-0.144125,0.034490,-3.566216,-508.067657,-569.104370,73.949257
17422,0,-0.148092,0.031900,-3.565904,-504.226929,-570.815491,73.984207
17423,0,-0.148902,0.020562,-3.564065,-500.283478,-572.480896,74.068893
17424,0,-0.143644,0.030595,-3.563853,-496.410431,-574.103333,74.052277
17425,0,-0.138279,0.025673,-3.562733,-492.521271,-575.824890,74.088043
17426,0,-0.143417,0.012811,-3.562694,-488.594727,-577.560303,74.059174
17427,0,-0.138580,0.022448,-3.563261,-484.440308,-579.286865,73.977005
17428,0,-0.135026,0.011398,-3.560616,-480.482330,-581.055237,73.926208
17429,0,-0.132434,-0.000245,-3.560954,-476.437195,-582.755127,73.809669
17430,0,-0.123437,0.008811,-3.561703,-472.246185,-584.497742,73.637421
17431,0,-0.125127,-0.008513,-3.559190,-468.041107,-586.353088,73.341530
17432,0,-0.111855,-0.003478,-3.560357,-463.955963,-588.099670,73.094406
17433,0,-0.104770,-0.003360,-3.560443,-459.759949,-589.910156,72.833542
17434,0,-0.100895,-0.017252,-3.558771,-455.517914,-591.775146,72.588264
17435,0,-0.092070,-0.016124,-3.557439,-451.295776,-593.576782,72.413490
17436,0,-0.087380,-0.009887,-3.559263,-446.923279,-595.434265,72.136436
17437,0,-0.078717,-0.015169,-3.559567,-442.752197,-597.242493,71.936096
17438,0,-0.074873,-0.014287,-3.560289,-438.361816,-599.081055,71.716080
17439,0,-0.064269,-0.010917,-3.559900,-434.146912,-600.969238,71.479988
17440,0,-0.064548,-0.017573,-3.559845,-429.747528,-602.791992,71.322403
17441,0,-0.055363,-0.013745,-3.558956,-425.444366,-604.597839,71.164177
17442,0,-0.055398,-0.029254,-3.558406,-421.023865,-606.352661,71.052780
17443,0,-0.043074,-0.010155,-3.557870,-416.675781,-608.086243,70.961952
17444,0,-0.047988,-0.032025,-3.558232,-412.215424,-609.879700,70.826469
17445,0,-0.043087,-0.029776,-3.556429,-407.763550,-611.699158,70.713356
17446,0,-0.039160,-0.039024,-3.555971,-403.392029,-613.456665,70.571381
17447,0,-0.034392,-0.035618,-3.555249,-398.898651,-615.266357,70.469872
17448,0,-0.029168,-0.040203,-3.554867,-394.437744,-616.985901,70.357735
17449,0,-0.026708,-0.038425,-3.553479,-389.952179,-618.750916,70.321083
17450,0,-0.022838,-0.032823,-3.553948,-385.469421,-620.599365,70.203537
17451,0,-0.021046,-0.037182,-3.554046,-381.030670,-622.348267,70.191078
17452,0,-0.018097,-0.038249,-3.552797,-376.498169,-624.192810,70.143250
17453,0,-0.022444,-0.036094,-3.554087,-371.947235,-625.866211,70.201492
17454,0,-0.016668,-0.028241,-3.552534,-367.458862,-627.678284,70.140388
17455,0,-0.020239,-0.040614,-3.554316,-362.912994,-629.364624,70.134102
17456,0,-0.010338,-0.026899,-3.553339,-358.423492,-630.998901,70.035187
17457,0,-0.014883,-0.039706,-3.553338,-353.889648,-632.640808,70.032944
17458,0,-0.011908,-0.033949,-3.551567,-349.392731,-634.296387,70.043488
17459,0,-0.014821,-0.041917,-3.552396,-344.839630,-635.938843,70.059074
17460,0,-0.006878,-0.027194,-3.551263,-340.441711,-637.573608,70.073334
17461,0,-0.011395,-0.029805,-3.551723,-335.853668,-639.218933,70.105476
17462,0,-0.009308,-0.031793,-3.550273,-331.351593,-640.806030,70.140373
17463,0,-0.010988,-0.030588,-3.551270,-326.858398,-642.328857,70.197372
17464,0,-0.011609,-0.035808,-3.550278,-322.388611,-643.907043,70.220680
17465,0,-0.008705,-0.035993,-3.550373,-317.802490,-645.360901,70.227509
17466,0,-0.012057,-0.037941,-3.549892,-313.328766,-646.864868,70.307106
17467,0,-0.007976,-0.026368,-3.551313,-308.823364,-648.362854,70.321968
17468,0,-0.013267,-0.035575,-3.549526,-304.260651,-649.884338,70.378922
17469,0,-0.011546,-0.032333,-3.549344,-299.827209,-651.387756,70.405121
17470,0,-0.009330,-0.025402,-3.549177,-295.302338,-652.834595,70.414726
17471,0,-0.012612,-0.037097,-3.548599,-290.741364,-654.287476,70.464081
17472,0,-0.006771,-0.022478,-3.547022,-286.293396,-655.723328,70.545692
17473,0,-0.013074,-0.023034,-3.548934,-281.625854,-657.167358,70.639511
17474,0,-0.012944,-0.031250,-3.546660,-277.108551,-658.653870,70.673477
17475,0,-0.014597,-0.018333,-3.547781,-272.551910,-660.025635,70.835793
17476,0,-0.014702,-0.030741,-3.546429,-267.884277,-661.483948,70.795532
17477,0,-0.013083,-0.023664,-3.546968,-263.418823,-662.752991,70.939026
17478,0,-0.014320,-0.022404,-3.547050,-258.680237,-664.078247,70.972588
17479,0,-0.016562,-0.039422,-3.545729,-254.110687,-665.367798,71.035713
17480,0,-0.018176,-0.028638,-3.548120,-249.442596,-666.552856,71.274483
17481,0,-0.020461,-0.048999,-3.547411,-244.687729,-667.713440,71.290314
17482,0,-0.021663,-0.046872,-3.548206,-240.057053,-668.824524,71.387215
17483,0,-0.023092,-0.072972,-3.546261,-235.247787,-669.935974,71.454414
17484,0,-0.022238,-0.080830,-3.544772,-230.535904,-670.931580,71.523628
17485,0,-0.025020,-0.087604,-3.545337,-225.726974,-671.892212,71.658546
17486,0,-0.034055,-0.116632,-3.544255,-220.879059,-672.778137,71.840324
17487,0,-0.032991,-0.121976,-3.543926,-216.096176,-673.635315,71.925468
17488,0,-0.032866,-0.135895,-3.541167,-211.081299,-674.452698,72.032829
17489,0,-0.046017,-0.165559,-3.541652,-206.239532,-675.062439,72.293953
17490,0,-0.043503,-0.171648,-3.540568,-201.234283,-675.774231,72.479958
17491,0,-0.050939,-0.210118,-3.537147,-196.200470,-676.425354,72.682014
17492,0,-0.054641,-0.207993,-3.539125,-191.193512,-676.793396,72.906769
17493,0,-0.057939,-0.236386,-3.535284,-186.049026,-677.389648,73.000107
17494,0,-0.061421,-0.245585,-3.536184,-180.948517,-677.545166,73.222595
17495,0,-0.065780,-0.255056,-3.534413,-175.735123,-677.894714,73.359550
17496,0,-0.072925,-0.288493,-3.531623,-170.484756,-678.020630,73.410896
17497,0,-0.070649,-0.283740,-3.531590,-165.184250,-678.084167,73.471260
17498,0,-0.081073,-0.317682,-3.528737,-159.769775,-678.141724,73.439011
17499,0,-0.085003,-0.334936,-3.527793,-154.401611,-677.894409,73.424706
17500,0,-0.085944,-0.341694,-3.527017,-148.909744,-677.666138,73.335777
17501,0,-0.085465,-0.372700,-3.522068,-143.548569,-677.353271,73.199966
17502,0,-0.078323,-0.360281,-3.524710,-138.130615,-676.812256,73.160309
17503,0,-0.082503,-0.380551,-3.523130,-132.466721,-676.159241,73.127510
17504,0,-0.088384,-0.403540,-3.521000,-126.909081,-675.301514,73.120972
17505,0,-0.091541,-0.419552,-3.518911,-121.247269,-674.461548,73.002022
17506,0,-0.084956,-0.417144,-3.520075,-115.673775,-673.379150,72.943626
17507,0,-0.077424,-0.419901,-3.520654,-109.980545,-672.257507,72.742172
17508,0,-0.081356,-0.435706,-3.519648,-104.303268,-670.953186,72.757767
17509,0,-0.079966,-0.434941,-3.520361,-98.577339,-669.601013,72.669571
17510,0,-0.079456,-0.433413,-3.521875,-92.895538,-668.211548,72.721344
17511,0,-0.072498,-0.423674,-3.525171,-87.154976,-666.685913,72.712692
17512,0,-0.073020,-0.419229,-3.527439,-81.456749,-665.177551,72.786491
17513,0,-0.068892,-0.396390,-3.531599,-75.790749,-663.608704,72.860367
17514,0,-0.066372,-0.376129,-3.535688,-70.105240,-662.069214,72.991135
17515,0,-0.057435,-0.351419,-3.540229,-64.399147,-660.343872,73.018257
17516,0,-0.052943,-0.333728,-3.544101,-58.688042,-658.516357,73.129143
17517,0,-0.050458,-0.313604,-3.547056,-52.895439,-656.606812,73.232880
17518,0,-0.050294,-0.282307,-3.550827,-46.993595,-654.571045,73.368889
17519,0,-0.050163,-0.255407,-3.556401,-41.076515,-652.347412,73.426178
17520,0,-0.049005,-0.249701,-3.557369,-35.102997,-650.128418,73.387978
17521,0,-0.039817,-0.212366,-3.560724,-29.134750,-647.721497,73.295578
17522,0,-0.038610,-0.201869,-3.563355,-23.168814,-645.326294,73.292931
17523,0,-0.035999,-0.174886,-3.566183,-17.089725,-642.836914,73.257248
17524,0,-0.034987,-0.161621,-3.567472,-11.091200,-640.275757,73.285294
17525,0,-0.029394,-0.139567,-3.568386,-5.001282,-637.627869,73.305473
17526,0,-0.036608,-0.138735,-3.570558,1.160334,-634.958496,73.360985
17527,0,-0.030698,-0.109902,-3.573771,7.293998,-632.111633,73.433609
17528,0,-0.030381,-0.105135,-3.574191,13.571927,-629.325378,73.445702
17529,0,-0.035563,-0.094706,-3.577104,19.764711,-626.429504,73.506706
17530,0,-0.029221,-0.076199,-3.579700,26.000645,-623.594238,73.424072
17531,0,-0.024965,-0.074323,-3.582032,32.120987,-620.667786,73.177841
17532,0,-0.015774,-0.067107,-3.587941,38.153873,-617.710022,72.854813
17533,0,-0.000718,-0.052543,-3.594042,44.015453,-614.651062,72.382172
17534,0,0.014806,-0.063954,-3.601695,49.605263,-611.687256,71.621078
17535,0,0.020303,-0.044539,-3.610134,55.080238,-609.042480,71.446014
17536,0,0.025274,-0.020505,-3.618500,60.314415,-606.691101,71.392517
17537,0,0.033680,-0.012626,-3.628644,65.123810,-604.353821,70.980606
17538,0,0.043415,0.019584,-3.636838,69.655464,-602.444885,70.815735
17539,0,0.053509,0.037319,-3.644544,73.678833,-600.671082,70.469383
17540,0,0.047861,0.047837,-3.652076,77.542801,-599.062256,70.450035
17541,0,0.051407,0.043944,-3.660749,81.242020,-597.066956,70.472771
17542,0,0.050247,0.031218,-3.669740,84.597336,-595.074768,70.494385
17543,0,0.050968,0.028699,-3.678408,87.707817,-593.278625,70.640701
17544,0,0.046464,0.018071,-3.684589,90.361435,-591.777283,70.741066
17545,0,0.049253,0.014326,-3.688193,92.608040,-590.562195,70.677490
17546,0,0.045822,0.015799,-3.696446,94.547920,-589.472900,70.740395
17547,0,0.049477,0.014543,-3.700721,96.098877,-588.674683,70.599442
17548,0,0.045575,0.013693,-3.706155,97.490646,-587.877747,70.649017
17549,0,0.046325,0.012341,-3.712497,98.577133,-587.164734,70.678596
17550,0,0.046786,0.011592,-3.716218,99.304314,-586.669617,70.681534
17551,0,0.046407,0.015738,-3.721786,99.738113,-586.388611,70.645973
17552,0,0.047490,0.015667,-3.725199,99.939766,-586.129822,70.670364
17553,0,0.046057,0.012979,-3.726448,99.978516,-586.048279,70.672699
17554,0,0.045558,0.014635,-3.727598,99.936104,-586.093384,70.660576
17555,0,0.046131,0.014493,-3.726661,99.970177,-586.065125,70.670944
17556,0,0.046183,0.012858,-3.726717,99.960754,-586.047058,70.669014
17557,0,0.045821,0.014947,-3.727153,99.948662,-586.067688,70.671532
17558,0,0.045660,0.014372,-3.726866,99.968712,-586.046387,70.696541
17559,0,0.046524,0.015580,-3.726960,99.952133,-586.054688,70.673058
17560,0,0.046041,0.013886,-3.726351,99.957077,-586.072205,70.695892
17561,0,0.046110,0.013013,-3.726648,99.972069,-586.059509,70.691246
17562,0,0.045892,0.015042,-3.726789,99.932098,-586.068604,70.659157
17563,0,0.046207,0.014510,-3.726505,99.950928,-586.065674,70.683342
17564,0,0.045924,0.013969,-3.726964,99.944771,-586.067505,70.686546
